3962,RecvInput,816884524,816884548,24
3374,SendDistance,816816164,816962604,146440
3963,RecvInput,817089600,817089624,24
3375,SendDistance,817175052,817279752,104700
3964,RecvInput,817294688,817294716,28
3965,RecvInput,817533996,817534024,28
3376,SendDistance,817575712,817600736,25024
3966,RecvInput,817739064,817739088,24
3377,SendDistance,817807424,817831616,24192
3967,RecvInput,817944148,817944176,28
3378,SendDistance,818046700,818070920,24220
3968,RecvInput,818149260,818149284,24
3379,SendDistance,818285988,818310172,24184
3969,RecvInput,818354344,818354372,28
3970,RecvInput,818559436,818559464,28
3380,SendDistance,818601152,818625316,24164
3971,RecvInput,818764536,818764560,24
3381,SendDistance,818832904,818857068,24164
3972,RecvInput,818969628,818969652,24
3382,SendDistance,819072164,819096320,24156
3973,RecvInput,819174704,819174728,24
3383,SendDistance,819311444,819335508,24064
3974,RecvInput,819379816,819379844,28
3975,RecvInput,819584924,819584948,24
3384,SendDistance,819626632,819650768,24136
3976,RecvInput,819789992,819790016,24
3385,SendDistance,819858364,819882520,24156
3977,RecvInput,819995108,819995132,24
3386,SendDistance,820097660,820121772,24112
3978,RecvInput,820200204,820200228,24
3387,SendDistance,820336924,820361180,24256
3979,RecvInput,820405288,820405312,24
3980,RecvInput,820610400,820610424,24
3388,SendDistance,820652108,820676184,24076
3981,RecvInput,820815500,820815524,24
3389,SendDistance,820883860,820908040,24180
3982,RecvInput,821020588,821020612,24
3390,SendDistance,821123132,821147344,24212
3983,RecvInput,821225692,821225720,28
3391,SendDistance,821362432,821386528,24096
3984,RecvInput,821430792,821430820,28
3985,RecvInput,821635888,821635912,24
3392,SendDistance,821677600,821701792,24192
3986,RecvInput,821840984,821841008,24
3393,SendDistance,821909360,821933544,24184
3987,RecvInput,822046100,822046124,24
3394,SendDistance,822148640,822172836,24196
3988,RecvInput,822251184,822251208,24
3395,SendDistance,822387908,822412100,24192
3989,RecvInput,822456284,822456308,24
3990,RecvInput,822661396,822661424,28
3396,SendDistance,822703112,822727324,24212
3991,RecvInput,822866472,822866496,24
3397,SendDistance,822934832,822959036,24204
3992,RecvInput,823071568,823071592,24
3398,SendDistance,823174120,823198288,24168
3993,RecvInput,823276680,823276704,24
3399,SendDistance,823413404,823437592,24188
3994,RecvInput,823481768,823481792,24
3995,RecvInput,823686872,823686896,24
3400,SendDistance,823728584,823752788,24204
3996,RecvInput,823891984,823892008,24
3401,SendDistance,823960348,823984552,24204
3997,RecvInput,824097068,824097096,28
3402,SendDistance,824199612,824223884,24272
3998,RecvInput,824302160,824302184,24
3999,RecvInput,824507272,824507300,28
3403,SendDistance,824438904,824585348,146444
4000,RecvInput,824712368,824712392,24
3404,SendDistance,824797820,824821976,24156
4001,RecvInput,824917456,824917480,24
3405,SendDistance,825037100,825061332,24232
4002,RecvInput,825122568,825122596,28
4003,RecvInput,825327660,825327684,24
3406,SendDistance,825276392,825422852,146460
4004,RecvInput,825532736,825532760,24
3407,SendDistance,825635288,825659368,24080
4005,RecvInput,825737848,825737872,24
3408,SendDistance,825874584,825898764,24180
4006,RecvInput,825942944,825942972,28
4007,RecvInput,826148040,826148064,24
3409,SendDistance,826189744,826213896,24152
4008,RecvInput,826353136,826353164,28
3410,SendDistance,826421508,826445584,24076
4009,RecvInput,826558244,826558272,28
3411,SendDistance,826660788,826684836,24048
4010,RecvInput,826763328,826763352,24
3412,SendDistance,826900056,826924112,24056
4011,RecvInput,826968432,826968456,24
4012,RecvInput,827173544,827173568,24
3413,SendDistance,827215252,827239376,24124
4013,RecvInput,827378612,827378640,28
3414,SendDistance,827446972,827465108,18136
4014,RecvInput,827583708,827583732,24
3415,SendDistance,827669168,827693400,24232
4015,RecvInput,827788816,827788844,28
3416,SendDistance,827908448,827932704,24256
4016,RecvInput,827993900,827993924,24
3417,SendDistance,828147720,828171956,24236
4017,RecvInput,828198996,828199028,32
4018,RecvInput,828421204,828421228,24
3418,SendDistance,828462912,828487064,24152
4019,RecvInput,828626276,828626304,28
3419,SendDistance,828694640,828718868,24228
4020,RecvInput,828831368,828831396,28
