t658,SendDistance,156819976,156830168,10192
t759,RecvInput,156922524,156922548,24
t659,SendDistance,157042156,157052300,10144
t760,RecvInput,157127612,157127640,28
t660,SendDistance,157264352,157280124,15772
t761,RecvInput,157332732,157332756,24
t661,SendDistance,157486560,157496616,10056
t762,RecvInput,157537832,157537856,24
t763,RecvInput,157742928,157742956,28
t662,SendDistance,157783592,157793780,10188
t764,RecvInput,157948036,157948064,28
t663,SendDistance,157999320,158009752,10432
t765,RecvInput,158153148,158153172,24
t664,SendDistance,158221512,158231920,10408
t766,RecvInput,158358236,158358260,24
t665,SendDistance,158443696,158454000,10304
t767,RecvInput,158563356,158563380,24
t666,SendDistance,158665908,158677028,11120
t768,RecvInput,158768464,158768488,24
t667,SendDistance,158888096,158898416,10320
t769,RecvInput,158973556,158973580,24
t668,SendDistance,159110292,159120508,10216
t770,RecvInput,159178668,159178692,24
t669,SendDistance,159332504,159343536,11032
t771,RecvInput,159383776,159383804,28
t772,RecvInput,159588876,159588900,24
t670,SendDistance,159629540,159639716,10176
t773,RecvInput,159793968,159793992,24
t671,SendDistance,159845248,159855504,10256
t774,RecvInput,159999088,159999112,24
t672,SendDistance,160067452,160077660,10208
t775,RecvInput,160204180,160204204,24
t673,SendDistance,160289632,160299884,10252
t776,RecvInput,160409284,160409312,28
t674,SendDistance,160511844,160521948,10104
t777,RecvInput,160614412,160614436,24
t675,SendDistance,160734040,160745132,11092
t778,RecvInput,160819496,160819520,24
t676,SendDistance,160956220,160972112,15892
t779,RecvInput,161024600,161024624,24
t677,SendDistance,161178436,161188472,10036
t780,RecvInput,161229724,161229748,24
t781,RecvInput,161434824,161434848,24
t678,SendDistance,161475488,161486508,11020
t4,SendWeatherData,161417724,161549684,131960
t782,RecvInput,161639908,161639932,24
t679,SendDistance,161691188,161701320,10132
t783,RecvInput,161845024,161845052,28
t680,SendDistance,161913396,161923412,10016
t784,RecvInput,162050124,162050152,28
t681,SendDistance,162135580,162145712,10132
t785,RecvInput,162255216,162255244,28
t682,SendDistance,162357776,162367988,10212
t786,RecvInput,162460340,162460368,28
t683,SendDistance,162579988,162590080,10092
t787,RecvInput,162665444,162665472,28
t684,SendDistance,162802168,162812340,10172
t788,RecvInput,162870536,162870560,24
t685,SendDistance,163024372,163034460,10088
t789,RecvInput,163075656,163075684,28
t790,RecvInput,163280768,163280792,24
t686,SendDistance,163321436,163332732,11296
t791,RecvInput,163485844,163485872,28
t687,SendDistance,163537124,163547244,10120
t792,RecvInput,163690960,163690988,28
t688,SendDistance,163759336,163770452,11116
t793,RecvInput,163896076,163896100,24
t689,SendDistance,163981528,163992040,10512
t794,RecvInput,164101164,164101188,24
t690,SendDistance,164203712,164213960,10248
t795,RecvInput,164306276,164306300,24
t691,SendDistance,164425928,164436196,10268
t796,RecvInput,164511388,164511412,24
t692,SendDistance,164648112,164658352,10240
t797,RecvInput,164716476,164716500,24
t693,SendDistance,164870300,164880484,10184
t798,RecvInput,164921588,164921612,24
t799,RecvInput,165126704,165126732,28
